,Data,Mes,Dia_do_Ano,Hora_Dia,radiacao,cobertura_de_nuvens,veloc_vento
46,2023-01-02,1,2,23,345.2177021633993,69.50392298755328,9.105538816137372
47,2023-01-02,1,2,24,49.76308054577195,85.4115029382287,10.19564273648984
48,2023-01-03,1,3,1,903.0418639714173,39.97556785521302,10.837306338774743
49,2023-01-03,1,3,2,607.2471170134813,72.43786990412674,4.867417092927857
50,2023-01-03,1,3,3,581.0998032390563,97.20308302684093,3.965925428584605
51,2023-01-03,1,3,4,946.0288444156662,78.0820706411176,0.1265154051113954
52,2023-01-03,1,3,5,943.1242379640814,50.187855644405744,1.5396846005024092
53,2023-01-03,1,3,6,877.3829069085033,89.6820824284272,2.5056098482946485
54,2023-01-03,1,3,7,485.19910859506183,31.572547325139755,8.280556841944167
55,2023-01-03,1,3,8,18.00719168719667,55.250163450196865,10.00673927360993
56,2023-01-03,1,3,9,881.642893475564,52.07702010425586,0.02623264742122521
57,2023-01-03,1,3,10,321.6387660910228,37.49094852948217,1.2192890748134708
58,2023-01-03,1,3,11,802.7585771673802,39.595843011788254,4.147870057613305
59,2023-01-03,1,3,12,617.2630995255266,16.534596923373968,11.194664309446088
60,2023-01-03,1,3,13,100.45580865292038,94.53505115486523,6.399462886209913
61,2023-01-03,1,3,14,691.7421069524136,9.036357583580834,9.078725709914993
62,2023-01-03,1,3,15,376.04254493202524,17.605505787804056,1.02368971057727
63,2023-01-03,1,3,16,13.563749830563943,1.6966848648077626,1.3549658571308303
64,2023-01-03,1,3,17,939.1549032155525,5.498565889226292,10.991446454861883
65,2023-01-03,1,3,18,279.3125546721126,62.53769656248459,4.577878990461492
66,2023-01-03,1,3,19,88.97262301790819,0.4318941242215657,5.221721610830743
67,2023-01-03,1,3,20,757.2702569330248,4.464375500999429,5.554683497209984
68,2023-01-03,1,3,21,246.3182171823427,13.936765987217736,6.960381293170259
69,2023-01-03,1,3,22,142.40046577235435,90.08543294953255,7.544528204645289
70,2023-01-03,1,3,23,440.9987336675047,4.4426860847448735,5.88790922264537
71,2023-01-03,1,3,24,543.25945950409,85.65158605917824,2.0388801333784135
72,2023-01-04,1,4,1,821.9583494508295,40.57118770343464,6.353881217901041
73,2023-01-04,1,4,2,67.56870150165139,34.49152311047797,4.464847851468029
74,2023-01-04,1,4,3,79.76244561239086,47.75327644706445,3.1386182787998758
75,2023-01-04,1,4,4,183.57632681752682,17.45971425951306,7.686814048415208
76,2023-01-04,1,4,5,812.1083402579989,25.627578391421746,5.591681419006328
77,2023-01-04,1,4,6,818.1948850817687,70.21639811528682,5.3857322096585705
78,2023-01-04,1,4,7,725.852452688317,56.21787336555146,9.742916604561866
79,2023-01-04,1,4,8,622.2169791301856,84.03360100802819,10.196464878037903
80,2023-01-04,1,4,9,319.21135025778625,19.249490034968574,8.640133940122052
81,2023-01-04,1,4,10,478.28648441031464,16.8960225359986,9.006595809096243
82,2023-01-04,1,4,11,868.9538084290261,17.196899954429355,4.543444773820917
83,2023-01-04,1,4,12,736.8686313134579,96.62578376849308,6.908832322345983
84,2023-01-04,1,4,13,498.41244655080595,3.8356088715147507,4.872261958032651
85,2023-01-04,1,4,14,65.81937619861884,73.05025488972437,2.302766472550966
86,2023-01-04,1,4,15,580.473240292206,37.54957302477252,5.967770009928932
87,2023-01-04,1,4,16,551.9343605451635,44.17720147831473,4.80287933413903
88,2023-01-04,1,4,17,471.2945537921144,9.128470343229955,3.7029351640927484
89,2023-01-04,1,4,18,321.93443321231024,33.828519354082864,4.713937964323834
90,2023-01-04,1,4,19,19.589518311607947,51.41944090312679,3.594503854272865
91,2023-01-04,1,4,20,477.6902137460576,42.49165873629256,1.1099378724667248
92,2023-01-04,1,4,21,378.10763588685006,62.02868017886547,2.3062523056767854
93,2023-01-04,1,4,22,354.6377846809325,96.54535994502002,1.1186037259523056
94,2023-01-04,1,4,23,734.6296581128114,62.883863714982894,2.7372684449590086
95,2023-01-04,1,4,24,34.41699813623634,72.94247726619044,7.691044920958526
96,2023-01-05,1,5,1,563.5353121623875,74.69531868818224,3.665352447013099
97,2023-01-05,1,5,2,455.23048016756206,26.06327826322329,1.01019846468073
98,2023-01-05,1,5,3,927.8420067442927,96.97513383076213,5.434882072313244
99,2023-01-05,1,5,4,18.452921211897667,77.58982765154666,6.737102365134081
100,2023-01-05,1,5,5,843.7838071917206,2.6402752158593223,1.6841529934759991
101,2023-01-05,1,5,6,907.6154995956852,57.760080286553126,10.857434695864669
102,2023-01-05,1,5,7,782.6389296434138,23.059899477826107,8.944362667666628
103,2023-01-05,1,5,8,463.98111426539407,84.38057483405548,4.0907031725764345
104,2023-01-05,1,5,9,732.3883735995249,32.7490579187447,2.16008444395453
105,2023-01-05,1,5,10,453.4367775704137,78.58189588178305,10.302662922190882
106,2023-01-05,1,5,11,714.316791802272,28.01977834648636,3.3470003516073725
107,2023-01-05,1,5,12,993.1924146248934,87.44914976168936,5.6210777236484
108,2023-01-05,1,5,13,532.595554328041,58.46587960865778,7.873413620220498
109,2023-01-05,1,5,14,735.0704100818363,7.30224990712397,10.072418664087246
110,2023-01-05,1,5,15,270.99469751948044,56.41508815882855,0.26626155686926956
111,2023-01-05,1,5,16,74.11363736827644,0.8261845415301727,2.7616185530057358
112,2023-01-05,1,5,17,786.8316279923614,14.84499678198783,7.856978541362734
113,2023-01-05,1,5,18,670.3276819579233,90.37409830528725,6.680955042277113
114,2023-01-05,1,5,19,870.3591582628417,43.560217420450876,6.801103769050191
115,2023-01-05,1,5,20,864.7418164352207,27.221783654602007,8.180462414195842
116,2023-01-05,1,5,21,312.79614931256657,89.55785833434592,6.218084394385218
117,2023-01-05,1,5,22,637.6942209546261,96.18020253541691,10.348649495681538
118,2023-01-05,1,5,23,805.2302385391549,31.4398359558796,4.0097518028360914
119,2023-01-05,1,5,24,172.8809233105737,27.59425991207606,4.747544442813411
120,2023-01-06,1,6,1,332.5261717227411,54.34144884218609,11.21934374931541
121,2023-01-06,1,6,2,655.3258937020148,46.62697519805318,5.3289650119478855
122,2023-01-06,1,6,3,806.173938008099,50.008929303833305,9.865009715384376
123,2023-01-06,1,6,4,682.9577385474175,43.95476523028321,11.226090957633902
124,2023-01-06,1,6,5,950.4898399669729,28.60173938291043,0.12798765290368744
125,2023-01-06,1,6,6,993.0373516866397,83.00466524512446,5.339921278872875
126,2023-01-06,1,6,7,969.6370052937164,8.927927952673842,5.2882175888486636
127,2023-01-06,1,6,8,101.45092674899654,30.66606332744741,0.494251441906706
128,2023-01-06,1,6,9,51.1196254847364,40.23379770085875,3.667783759463829
129,2023-01-06,1,6,10,89.87483344448769,37.368275530687725,1.4902410185720776
130,2023-01-06,1,6,11,175.64688847391045,53.84677697989413,9.795170367415524
131,2023-01-06,1,6,12,310.0817271223029,47.772680703544566,5.654455703027747
132,2023-01-06,1,6,13,880.2079998098204,9.684523642165765,8.771778722395776
133,2023-01-06,1,6,14,507.2559302311491,30.676620752532934,8.203805170621923
134,2023-01-06,1,6,15,31.933510402014132,30.6307364121846,4.849842579802289
135,2023-01-06,1,6,16,158.0469868108423,82.57556523863315,8.021709256521627
136,2023-01-06,1,6,17,284.16417661777416,86.09245810481426,9.34309537717796
137,2023-01-06,1,6,18,188.13437297438264,77.07671164618435,8.522133602026626
138,2023-01-06,1,6,19,318.27071070050573,24.922791406684585,4.0437756971460965
139,2023-01-06,1,6,20,849.91934495335,83.40733896359686,7.171909987524637
140,2023-01-06,1,6,21,176.73299502735858,78.65925631255311,1.8869471802998234
141,2023-01-06,1,6,22,988.0265122189337,98.40202376973475,6.4518092503074085
142,2023-01-06,1,6,23,805.8979216101411,88.79825029834886,10.624510724451062
143,2023-01-06,1,6,24,268.54149880875065,99.4557787623884,11.262533345482694
144,2023-01-07,1,7,1,351.4371768868948,38.02300766698005,9.143002276600205
145,2023-01-07,1,7,2,169.65647028820842,30.274153281768978,3.2617379028237448
146,2023-01-07,1,7,3,511.36189143292756,61.69012431923342,5.666213977958085
147,2023-01-07,1,7,4,544.3960532332954,85.24373725932846,7.893006215639804
148,2023-01-07,1,7,5,936.6591105461143,74.36312779483718,1.959892760844092
149,2023-01-07,1,7,6,249.97586487209944,39.75058552026036,11.232792256205233
150,2023-01-07,1,7,7,536.9943869977769,48.470487305269984,1.7642516955071814
151,2023-01-07,1,7,8,576.5895352825906,9.438471667550663,5.206149016451358
152,2023-01-07,1,7,9,902.2674035411901,95.03443645644033,7.04636535937654
153,2023-01-07,1,7,10,257.64654484597264,12.180767271421178,8.471978588106705
154,2023-01-07,1,7,11,181.5834890838401,66.88033503026398,10.899916001259102
155,2023-01-07,1,7,12,554.619252731579,24.851627567382117,5.8794049197027665
156,2023-01-07,1,7,13,689.5963026955917,9.972561839816574,11.050325999454541
157,2023-01-07,1,7,14,943.9802738470917,21.970640322454603,3.080618706299767
158,2023-01-07,1,7,15,639.402600544813,45.251722234471345,8.564944759039141
159,2023-01-07,1,7,16,669.1518226575104,1.4726912053722896,3.0796899216174682
160,2023-01-07,1,7,17,720.6067992176488,2.7482853508954963,9.605743179604856
161,2023-01-07,1,7,18,704.0814787029336,84.01190583105911,7.424747692951903
162,2023-01-07,1,7,19,177.6859874002468,67.20532343844717,5.84553149427093
163,2023-01-07,1,7,20,508.5758031700273,37.24026663895377,1.130095141254696
164,2023-01-07,1,7,21,18.513580066708972,72.85385072063109,10.661116085322297
165,2023-01-07,1,7,22,422.91501963846827,88.91060885006988,1.85198737960343
166,2023-01-07,1,7,23,921.3366190351545,22.054751225350344,9.709091071587729
167,2023-01-07,1,7,24,683.613814278201,49.83672532786816,8.365572722381682
168,2023-01-08,1,8,1,14.259069959015148,42.67766319158554,9.864785584452491
169,2023-01-08,1,8,2,280.98454210682604,84.98751061069895,3.2203666771069406
170,2023-01-08,1,8,3,143.1766258427129,91.82501685921618,1.8176172575279084
171,2023-01-08,1,8,4,290.5862458878405,26.098418062618578,2.6760395074020322
172,2023-01-08,1,8,5,841.4544336426313,67.44002069074264,9.001670566768842
173,2023-01-08,1,8,6,112.1903636783775,40.109070638926525,5.394085405177446
174,2023-01-08,1,8,7,212.89195189833697,41.66644631702923,3.022201602949516
175,2023-01-08,1,8,8,724.3147616904059,40.39551398541802,9.602783298212055
176,2023-01-08,1,8,9,227.4840097397396,16.894461833684073,1.319332824655728
177,2023-01-08,1,8,10,645.4993999788513,10.156010930310666,9.129411875299366
178,2023-01-08,1,8,11,168.54476208461264,50.877320246093916,8.939909641266766
179,2023-01-08,1,8,12,56.191229318482826,85.28976382544269,3.238318312189667
180,2023-01-08,1,8,13,85.95981666435455,45.79493566067458,4.408564552975412
181,2023-01-08,1,8,14,574.0093193802588,82.27313442663247,0.46268216373605614
182,2023-01-08,1,8,15,459.0387242630386,56.7144544635108,1.8431468691789283
183,2023-01-08,1,8,16,821.2007144982865,63.50794399297819,4.817323790949801
184,2023-01-08,1,8,17,262.03447118465056,39.405833413664425,7.310701254466135
185,2023-01-08,1,8,18,367.5625079181727,96.91825668233173,7.73631721311356
186,2023-01-08,1,8,19,622.665252145797,97.03195536890281,9.28799281878905
187,2023-01-08,1,8,20,695.5360126206032,93.3932643014898,0.8987498442173315
188,2023-01-08,1,8,21,481.9980191455798,22.898479729276577,9.049472428394639
189,2023-01-08,1,8,22,594.4666564758598,20.76664006550085,4.3151058157641415
190,2023-01-08,1,8,23,578.167562816277,84.01188746240852,1.3951102569137923
191,2023-01-08,1,8,24,734.8091719934674,57.47307466394369,1.1519239703896869
192,2023-01-09,1,9,1,414.8956425498124,92.13005216882719,0.008928453183041113
193,2023-01-09,1,9,2,829.8224616627764,39.95239791630204,8.991423647202014
194,2023-01-09,1,9,3,576.7309119606572,99.31116061162403,2.537514492811927
195,2023-01-09,1,9,4,552.4006626697931,47.08995302282285,0.6947570822272199
196,2023-01-09,1,9,5,95.15941089137262,24.18814035721698,2.0563756092019756
197,2023-01-09,1,9,6,480.16945472277473,21.13883900735969,2.005993538459033
198,2023-01-09,1,9,7,985.7478598993024,90.22823550692739,11.293364952986016
199,2023-01-09,1,9,8,549.1829433896054,60.18272116671513,8.531833427748316
200,2023-01-09,1,9,9,440.31961202331905,24.497426594346706,11.256265681010198
201,2023-01-09,1,9,10,559.1210486195675,40.379571259488365,0.18974447797894167
202,2023-01-09,1,9,11,850.2997772191036,8.636533202963893,5.929483670409297
203,2023-01-09,1,9,12,890.3906517124371,41.93557700793856,6.075656412821067
204,2023-01-09,1,9,13,898.1343889758714,83.96545696173024,3.6943349791244326
205,2023-01-09,1,9,14,353.80708208208915,28.24811181047504,3.610770561599182
206,2023-01-09,1,9,15,544.9746811583699,53.63941589296729,9.086762483763934
207,2023-01-09,1,9,16,15.931274264424324,10.812581901133333,6.053577833080422
208,2023-01-09,1,9,17,601.4666076297015,84.089807329277,10.835710644393655
209,2023-01-09,1,9,18,664.9304249172939,95.10261185033687,6.8509546093510005
210,2023-01-09,1,9,19,701.0997279739232,39.48248951382312,7.183387260710279
211,2023-01-09,1,9,20,572.5013113800392,69.61332927717963,0.8016850515057476
212,2023-01-09,1,9,21,551.5497223019858,54.38216560365547,1.2717731101749967
213,2023-01-09,1,9,22,394.9803091939928,37.971331448914434,0.47664039978120304
214,2023-01-09,1,9,23,165.42900974408525,27.013943124733785,1.0621865402376731
215,2023-01-09,1,9,24,775.518432820584,12.881309805195585,5.209863100217401
216,2023-01-10,1,10,1,687.3762296979129,72.78662642854134,8.560843403639643
217,2023-01-10,1,10,2,116.84561559460302,5.779255298175412,2.0299491269822165
218,2023-01-10,1,10,3,722.6270062323969,0.5856936070865237,5.352007035476204
219,2023-01-10,1,10,4,428.7876103731712,56.048210547421505,9.56415194450821
220,2023-01-10,1,10,5,248.17153438577256,28.567986399789103,9.492037962488949
221,2023-01-10,1,10,6,544.7958255160022,70.90737380290749,1.7095704546147725
222,2023-01-10,1,10,7,109.49666105415349,55.03033486675534,8.464915926809086
223,2023-01-10,1,10,8,904.8558963252294,82.16321185996028,3.7165299288319873
224,2023-01-10,1,10,9,607.9607036306531,13.939500495198953,9.804617496287182
225,2023-01-10,1,10,10,47.76101795963666,4.227228406478245,11.09068349289795
226,2023-01-10,1,10,11,580.6341741011198,66.77999744571356,5.332880114006992
227,2023-01-10,1,10,12,789.4509348426362,0.3392878020509471,3.888068457780644
228,2023-01-10,1,10,13,502.3459363167125,85.09035238650982,1.9694563108589656
229,2023-01-10,1,10,14,697.6737356957958,64.04510398266304,8.863487171044447
230,2023-01-10,1,10,15,881.5261479947256,39.567741275414114,11.104700721405923
231,2023-01-10,1,10,16,878.1833386466297,23.76845441913067,2.468132080855227
232,2023-01-10,1,10,17,745.0743392444945,8.981243020196118,8.08830580296345
233,2023-01-10,1,10,18,845.2182688798472,67.47163183274294,2.21504774343734
234,2023-01-10,1,10,19,949.2493609974624,94.86774755840327,8.601349382391854
235,2023-01-10,1,10,20,216.0225970229116,0.8765401867923628,0.1126497115282048
236,2023-01-10,1,10,21,494.21041050020506,45.35610806836418,10.288736285552584
237,2023-01-10,1,10,22,845.0996689227981,62.774468934496454,2.2932973407164874
238,2023-01-10,1,10,23,573.034391789387,36.97277677631189,3.3738601462729845
239,2023-01-10,1,10,24,983.3637345995134,47.322862893435044,4.497053952471039
240,2023-01-11,1,11,1,348.1129706849995,62.16636396125407,4.300873382355246
241,2023-01-11,1,11,2,898.5553972252925,17.32412693350763,9.488221763975506
242,2023-01-11,1,11,3,430.7360385393641,63.57994113754222,0.1791566546173948
243,2023-01-11,1,11,4,375.5381948098339,86.39184804059762,7.521502806280956
244,2023-01-11,1,11,5,449.956115451704,47.66717837972636,6.274454295856823
245,2023-01-11,1,11,6,286.7422095400206,96.16078116210403,8.62597488153484
246,2023-01-11,1,11,7,145.89211591078904,55.638747008850274,10.410128659569086
247,2023-01-11,1,11,8,142.75933956387746,48.304663145478,7.712921066772551
248,2023-01-11,1,11,9,767.3527816737945,38.50149045771876,1.4781628858278248
249,2023-01-11,1,11,10,742.3541060229838,51.74519311035978,11.156999693601497
250,2023-01-11,1,11,11,88.3510100350092,67.38217346883148,9.2134757748116
251,2023-01-11,1,11,12,939.6984006136007,48.657971615799454,10.900873415485373
252,2023-01-11,1,11,13,958.1463016463879,46.18828924833637,10.89161425937293
253,2023-01-11,1,11,14,365.1062872901044,94.28200050805027,5.113160816477758
254,2023-01-11,1,11,15,124.41305800644079,5.405370408899913,2.49095525961722
255,2023-01-11,1,11,16,219.25467779527798,38.84256305343599,8.893899545514312
256,2023-01-11,1,11,17,732.637655543131,67.91305591798955,7.386636641376676
257,2023-01-11,1,11,18,86.0239071716063,80.76088575046263,9.555775193898528
258,2023-01-11,1,11,19,57.32590116284519,79.0482411447822,3.716072634450702
259,2023-01-11,1,11,20,542.2396087146612,59.67799835099201,3.6399000299114577
260,2023-01-11,1,11,21,986.8203174674229,87.68188901591914,0.19305025092900296
261,2023-01-11,1,11,22,920.261256667354,73.93742312548582,1.2617778140250564
262,2023-01-11,1,11,23,529.6601364078683,98.22084882188963,2.282916016586685
263,2023-01-11,1,11,24,905.5472014518061,42.82134958860935,9.69179989051098
264,2023-01-12,1,12,1,323.3112284900617,64.15562238594057,4.991508326314477
265,2023-01-12,1,12,2,221.36523460443567,10.699382688494307,6.793030683177448
266,2023-01-12,1,12,3,176.10614508360734,63.58357180018195,9.046340538084802
267,2023-01-12,1,12,4,931.0167865659096,81.48160291522733,8.042630652245835
268,2023-01-12,1,12,5,202.58043416992015,19.893983885686307,6.960745442950921
269,2023-01-12,1,12,6,932.6649828139614,9.492952371747176,11.144037338589195
270,2023-01-12,1,12,7,959.3195912434585,8.925306233938846,7.538373550106754
271,2023-01-12,1,12,8,501.30998956320605,17.374829075852794,5.08719657511459
272,2023-01-12,1,12,9,711.9593471163812,26.45589017022113,7.418450432775206
273,2023-01-12,1,12,10,945.3256044518267,26.05291296770218,7.999032444116357
274,2023-01-12,1,12,11,964.4656705511638,86.50840784463666,6.756001181442553
275,2023-01-12,1,12,12,774.7710410488238,39.24201906818735,11.237350812024445
276,2023-01-12,1,12,13,934.1873819074453,15.28749393980846,9.984199179754626
277,2023-01-12,1,12,14,2.5935388172009204,75.29854541113038,7.17985666421318
278,2023-01-12,1,12,15,815.0106986829805,0.9666046753716184,6.056937333291881
279,2023-01-12,1,12,16,486.11325956556385,69.54976591945248,5.815177318143446
280,2023-01-12,1,12,17,945.1982854618996,26.18437173897724,7.194130078016752
281,2023-01-12,1,12,18,722.648693394394,19.53259778211708,3.975582238594557
282,2023-01-12,1,12,19,40.95856275127081,48.313810532549276,7.492180418872948
283,2023-01-12,1,12,20,312.65743178419416,76.96488084055812,9.508176779379497
284,2023-01-12,1,12,21,963.342364560013,15.94584305718888,1.5256944708904556
285,2023-01-12,1,12,22,496.7928709106016,90.11388603024206,1.1872529179525442
286,2023-01-12,1,12,23,626.1451593469787,58.559235657680695,6.072495001633244
287,2023-01-12,1,12,24,14.65389056395158,28.467450908047244,10.45651767051374
288,2023-01-13,1,13,1,770.2261655519402,56.62831671691054,7.5912835159991525
289,2023-01-13,1,13,2,542.601103219123,44.8253366054865,9.494635525051612
290,2023-01-13,1,13,3,700.8990717742647,98.52501314738463,5.6117242331089
291,2023-01-13,1,13,4,646.5688607597649,53.515055782620976,2.603909676843612
292,2023-01-13,1,13,5,629.0246376299707,12.280410688066778,3.31077212780347
293,2023-01-13,1,13,6,287.0223034207043,85.196132201671,1.9389992341988616
294,2023-01-13,1,13,7,650.930494631948,2.945674044306168,1.5035270233469005
295,2023-01-13,1,13,8,129.85474417697225,77.15123392917776,11.229156408918431
296,2023-01-13,1,13,9,263.75872608116947,49.62230852998487,9.649803637358803
297,2023-01-13,1,13,10,958.863396622512,23.94248637112133,4.879943074632178
298,2023-01-13,1,13,11,156.13016022914812,88.573451298378,8.116652754458354
299,2023-01-13,1,13,12,183.236995730871,29.49170944274583,3.8627070423386143
300,2023-01-13,1,13,13,695.0464090177878,32.360908707253465,9.632867455241351
301,2023-01-13,1,13,14,832.6738542382952,5.143441405862825,10.575354782837007
302,2023-01-13,1,13,15,550.3823873527091,79.80544157932695,0.07034296305147644
303,2023-01-13,1,13,16,845.3719441192923,46.110655047575456,6.19750438684319
304,2023-01-13,1,13,17,604.7779499984682,15.77295094263851,9.607210165386899
305,2023-01-13,1,13,18,634.4826923217838,4.057331605402171,0.58183260455729
306,2023-01-13,1,13,19,798.5289615051312,76.94946614418716,10.356397280305977
307,2023-01-13,1,13,20,708.9409280766057,36.11444482900635,10.005377214866357
308,2023-01-13,1,13,21,583.1007181533826,78.95229393294451,2.992951185152517
309,2023-01-13,1,13,22,738.840820706105,82.22161757019808,10.303261300741775
310,2023-01-13,1,13,23,908.430776299869,12.891852511602508,11.077138468468574
311,2023-01-13,1,13,24,794.1579728922347,25.924137218238506,7.374478135695534
312,2023-01-14,1,14,1,362.63960999060566,98.61912108484982,5.664564552131151
313,2023-01-14,1,14,2,988.969114098232,88.4252735926585,4.232838636766757
314,2023-01-14,1,14,3,793.2090712428707,74.82237461535762,6.191006727640461
315,2023-01-14,1,14,4,430.9501271943742,88.09811586241561,9.87986185771156
316,2023-01-14,1,14,5,329.493772237991,92.53417153203675,0.3460103439741422
317,2023-01-14,1,14,6,635.8941078394784,24.233655672555223,9.670329176469258
318,2023-01-14,1,14,7,914.0836090537415,44.69289959229239,7.3983435335195855
319,2023-01-14,1,14,8,974.5714780891761,84.52099787402089,5.09920704376495
320,2023-01-14,1,14,9,318.3537729637181,76.03426561884505,3.289655964484313
321,2023-01-14,1,14,10,32.3588218704751,9.657918849067004,10.332715567587805
322,2023-01-14,1,14,11,531.1705241078175,21.178177435053215,2.862342376447521
323,2023-01-14,1,14,12,160.84203122434891,1.2661597822763104,10.01011014009785
324,2023-01-14,1,14,13,204.3431957024194,21.132190670091745,3.724289017796103
325,2023-01-14,1,14,14,431.48249612250936,12.832804419232513,7.150079629796161
326,2023-01-14,1,14,15,798.2141505165661,54.307252107973966,1.4764502197358815
327,2023-01-14,1,14,16,849.1413900191704,25.241043771520655,3.7266978241854436
328,2023-01-14,1,14,17,849.9924374671066,37.83757997358291,4.482522372986814
329,2023-01-14,1,14,18,388.50770201524676,22.249951044824677,8.873203817664942
330,2023-01-14,1,14,19,371.4193866502375,36.63914748303011,8.186642948681742
331,2023-01-14,1,14,20,742.58543738759,64.95645283938931,2.1439978152981394
332,2023-01-14,1,14,21,108.83138410366303,52.67188463474284,9.531081494609284
333,2023-01-14,1,14,22,940.4663377117568,66.85133984384414,9.169621517829967
334,2023-01-14,1,14,23,814.8308751726252,88.3618043092111,9.841165349241486
335,2023-01-14,1,14,24,374.84291075742505,72.44681516630462,3.986368145574019
336,2023-01-15,1,15,1,551.838539630555,15.049815610072926,7.216503805033756
337,2023-01-15,1,15,2,341.0359280001707,72.50503680047929,6.5429257433447034
338,2023-01-15,1,15,3,500.4710577338238,62.67408936049181,3.644721393693495
339,2023-01-15,1,15,4,715.9957620689078,72.15694996477178,4.151887365267657
340,2023-01-15,1,15,5,871.1072828804123,48.75770588196162,6.416347208182271
341,2023-01-15,1,15,6,378.51445899829497,85.66111244055273,2.8479133545216437
342,2023-01-15,1,15,7,442.13288435671063,56.159403327118454,3.2530025282621593
343,2023-01-15,1,15,8,573.5455050544035,77.79763301156726,0.1154510206421937
344,2023-01-15,1,15,9,243.81704256135743,83.56754652337219,10.328749714211938
345,2023-01-15,1,15,10,515.9052119917426,74.90892461209562,10.339070368343936
346,2023-01-15,1,15,11,964.2229629438239,85.2212402976003,8.713649238038794
347,2023-01-15,1,15,12,47.80463324914458,74.22303283953998,2.4074241437012023
348,2023-01-15,1,15,13,222.88570126450117,7.9663897948028195,0.4755372327000224
349,2023-01-15,1,15,14,503.12215437165645,44.289790902795964,0.5594466435574826
350,2023-01-15,1,15,15,603.2250062538312,41.90500909071551,2.5405835824187797
351,2023-01-15,1,15,16,214.01387686885457,16.06690864697403,0.058858526371919385
352,2023-01-15,1,15,17,278.4013284621552,3.173407908507153,4.185355584138825
353,2023-01-15,1,15,18,784.6977399879199,17.06646588000137,6.885402106407219
