datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-01-02 11:00:00,2022-01-02 11:00:00,0.46560734384618596,2022,1,2,0.9997046345258405,10.46265368910459
2022-01-02 12:00:00,2022-01-02 12:00:00,0.7523332774898204,2022,1,2,0.9996875162757026,10.749208440246846
2022-01-02 13:00:00,2022-01-02 13:00:00,0.0718459137204096,2022,1,2,0.9996699159231939,10.068545072952348
2022-01-02 14:00:00,2022-01-02 14:00:00,0.718847401810162,2022,1,2,0.9996518334768022,10.715365736578184
2022-01-02 15:00:00,2022-01-02 15:00:00,0.8263819896585292,2022,1,2,0.9996332689452478,10.822714679111007
2022-01-02 16:00:00,2022-01-02 16:00:00,0.9026094881603893,2022,1,2,0.9996142223374836,10.898751711535224
2022-01-02 17:00:00,2022-01-02 17:00:00,0.31913571240200445,2022,1,2,0.9995946936626949,10.315082649028955
2022-01-02 18:00:00,2022-01-02 18:00:00,0.58220924747781,2022,1,2,0.9995746829302993,10.577956076780803
2022-01-02 19:00:00,2022-01-02 19:00:00,0.7230481798998215,2022,1,2,0.9995541901499472,10.718590081399293
2022-01-02 20:00:00,2022-01-02 20:00:00,0.5505466904951648,2022,1,2,0.9995332153315211,10.545878843810375
2022-01-02 21:00:00,2022-01-02 21:00:00,0.3017221425313308,2022,1,2,0.9995117584851364,10.296839727382695
2022-01-02 22:00:00,2022-01-02 22:00:00,0.48105297212836606,2022,1,2,0.9994898196211406,10.47595116833977
2022-01-02 23:00:00,2022-01-02 23:00:00,0.970527379770927,2022,1,2,0.9994673987501137,10.965201367272064
2022-01-03 00:00:00,2022-01-03 00:00:00,0.22782750666394092,2022,1,3,0.9994444958828685,10.222272465492626
2022-01-03 01:00:00,2022-01-03 01:00:00,0.5843109638543049,2022,1,3,0.9994211110304497,10.578522074158803
2022-01-03 02:00:00,2022-01-03 02:00:00,0.5479418777583175,2022,1,3,0.999397244204135,10.541914319799668
2022-01-03 03:00:00,2022-01-03 03:00:00,0.3133170611238111,2022,1,3,0.999372895415434,10.30704601527815
2022-01-03 04:00:00,2022-01-03 04:00:00,0.2457305614501395,2022,1,3,0.999348064676089,10.23921120821103
2022-01-03 05:00:00,2022-01-03 05:00:00,0.6196871807165386,2022,1,3,0.999322751998075,10.612914700697289
2022-01-03 06:00:00,2022-01-03 06:00:00,0.6640563885035384,2022,1,3,0.9992969573935987,10.657025962439526
2022-01-03 07:00:00,2022-01-03 07:00:00,0.1600265087043642,2022,1,3,0.9992706808750998,10.152733317455363
2022-01-03 08:00:00,2022-01-03 08:00:00,0.20744462555091203,2022,1,3,0.9992439224552503,10.199883850103413
2022-01-03 09:00:00,2022-01-03 09:00:00,0.6278528747808538,2022,1,3,0.9992166821469545,10.620019696250399
2022-01-03 10:00:00,2022-01-03 10:00:00,0.5273784194404426,2022,1,3,0.999188959963349,10.519268019073932
2022-01-03 11:00:00,2022-01-03 11:00:00,0.22237717631729925,2022,1,3,0.9991607559178031,10.21398473549533
2022-01-03 12:00:00,2022-01-03 12:00:00,0.7522898971629954,2022,1,3,0.9991320700239181,10.743610597402178
2022-01-03 13:00:00,2022-01-03 13:00:00,0.6313399064611753,2022,1,3,0.9991029022955281,10.622368929416456
2022-01-03 14:00:00,2022-01-03 14:00:00,0.058203879020674365,2022,1,3,0.9990732527466991,10.048936406487664
2022-01-03 15:00:00,2022-01-03 15:00:00,0.6997334700520692,2022,1,3,0.9990431213917298,10.690164683969366
2022-01-03 16:00:00,2022-01-03 16:00:00,0.7032611305907839,2022,1,3,0.9990125082451511,10.693386213042295
2022-01-03 17:00:00,2022-01-03 17:00:00,0.5576936544169729,2022,1,3,0.9989814133217262,10.547507787634235
2022-01-03 18:00:00,2022-01-03 18:00:00,0.49016978056512195,2022,1,3,0.9989498366364509,10.47966814692963
2022-01-03 19:00:00,2022-01-03 19:00:00,0.032839815879704304,2022,1,3,0.998917778204553,10.022017597925235
2022-01-03 20:00:00,2022-01-03 20:00:00,0.24492395833443226,2022,1,3,0.9988852380414929,10.233776338749362
2022-01-03 21:00:00,2022-01-03 21:00:00,0.2816295059408447,2022,1,3,0.998852216162963,10.270151667570476
2022-01-03 22:00:00,2022-01-03 22:00:00,0.5481675557581496,2022,1,3,0.9988187125848885,10.536354681607035
2022-01-03 23:00:00,2022-01-03 23:00:00,0.19896880950807305,2022,1,3,0.9987847273234264,10.186816082742338
2022-01-04 00:00:00,2022-01-04 00:00:00,0.9633483970648009,2022,1,4,0.9987502603949663,10.950851001014463
2022-01-04 01:00:00,2022-01-04 01:00:00,0.4648215762592556,2022,1,4,0.9987153118161298,10.451974694420555
2022-01-04 02:00:00,2022-01-04 02:00:00,0.8402211564494823,2022,1,4,0.9986798816037711,10.827019972487193
2022-01-04 03:00:00,2022-01-04 03:00:00,0.3610795630994523,2022,1,4,0.9986439697749765,10.347519260849216
2022-01-04 04:00:00,2022-01-04 04:00:00,0.6797095213808034,2022,1,4,0.9986075763470647,10.66578528485145
2022-01-04 05:00:00,2022-01-04 05:00:00,0.6090914950523393,2022,1,4,0.9985707013375863,10.594798508428203
2022-01-04 06:00:00,2022-01-04 06:00:00,0.47292621150109637,2022,1,4,0.9985333447643246,10.458259659144343
2022-01-04 07:00:00,2022-01-04 07:00:00,0.9810815411941957,2022,1,4,0.9984955066452949,10.966036607647144
2022-01-04 08:00:00,2022-01-04 08:00:00,0.7989916271804608,2022,1,4,0.9984571869987445,10.783563497167906
2022-01-04 09:00:00,2022-01-04 09:00:00,0.08907004709490218,2022,1,4,0.9984183858431536,10.073253905526437
2022-01-04 10:00:00,2022-01-04 10:00:00,0.41363264859756954,2022,1,4,0.9983791031972338,10.397423680569908
2022-01-04 11:00:00,2022-01-04 11:00:00,0.7222597917312393,2022,1,4,0.9983393390799294,10.705653182530535
2022-01-04 12:00:00,2022-01-04 12:00:00,0.6512820799763337,2022,1,4,0.9982990935104169,10.634273015080502
2022-01-04 13:00:00,2022-01-04 13:00:00,0.8333469071040004,2022,1,4,0.9982583665081046,10.815930572185046
2022-01-04 14:00:00,2022-01-04 14:00:00,0.3692004645225383,2022,1,4,0.9982171580926334,10.351372045448873
2022-01-04 15:00:00,2022-01-04 15:00:00,0.813541358809916,2022,1,4,0.9981754682838762,10.795296041648678
2022-01-04 16:00:00,2022-01-04 16:00:00,0.09328279337081691,2022,1,4,0.9981332971019379,10.074615764390195
2022-01-04 17:00:00,2022-01-04 17:00:00,0.6811144913236713,2022,1,4,0.9980906445671558,10.662020936995228
2022-01-04 18:00:00,2022-01-04 18:00:00,0.2885893201594727,2022,1,4,0.9980475107000991,10.269064427160464
2022-01-04 19:00:00,2022-01-04 19:00:00,0.01847101165887266,2022,1,4,0.9980038955215694,9.998509966874567
2022-01-04 20:00:00,2022-01-04 20:00:00,0.10684930060588094,2022,1,4,0.9979597990526001,10.086447291131881
2022-01-04 21:00:00,2022-01-04 21:00:00,0.03378219912089697,2022,1,4,0.9979152213144571,10.012934412265468
2022-01-04 22:00:00,2022-01-04 22:00:00,0.22035810563476432,2022,1,4,0.9978701623286378,10.199059728921142
2022-01-04 23:00:00,2022-01-04 23:00:00,0.03520806378922636,2022,1,4,0.9978246221168723,10.01345428495795
2022-01-05 00:00:00,2022-01-05 00:00:00,0.5702644540555124,2022,1,5,0.9977786007011223,10.548050461066737
2022-01-05 01:00:00,2022-01-05 01:00:00,0.5929059128903467,2022,1,5,0.997732098103582,10.570226893926167
2022-01-05 02:00:00,2022-01-05 02:00:00,0.24690759120019812,2022,1,5,0.9976851143466773,10.223758734666971
2022-01-05 03:00:00,2022-01-05 03:00:00,0.4034822068543412,2022,1,5,0.9976376494530662,10.379858701385004
2022-01-05 04:00:00,2022-01-05 04:00:00,0.8648121052010648,2022,1,5,0.9975897034456389,10.840709139657454
2022-01-05 05:00:00,2022-01-05 05:00:00,0.42065556339578414,2022,1,5,0.9975412763475174,10.396068326870958
2022-01-05 06:00:00,2022-01-05 06:00:00,0.02656279365654357,2022,1,5,0.997492368182056,10.001486475477103
2022-01-05 07:00:00,2022-01-05 07:00:00,0.48937964914569965,2022,1,5,0.9974429789728406,10.463809438874106
2022-01-05 08:00:00,2022-01-05 08:00:00,0.7460793506978468,2022,1,5,0.9973931087436895,10.720010438134743
2022-01-05 09:00:00,2022-01-05 09:00:00,0.6846291103556152,2022,1,5,0.9973427575186525,10.65805668554214
2022-01-05 10:00:00,2022-01-05 10:00:00,0.6017379991451116,2022,1,5,0.9972919253220119,10.574657252365231
2022-01-05 11:00:00,2022-01-05 11:00:00,0.975398617337893,2022,1,5,0.9972406121782815,10.947804739120707
2022-01-05 12:00:00,2022-01-05 12:00:00,0.23541330387457404,2022,1,5,0.9971888181122075,10.20730148499665
2022-01-05 13:00:00,2022-01-05 13:00:00,0.27698250886168463,2022,1,5,0.9971365431487673,10.248347940349358
2022-01-05 14:00:00,2022-01-05 14:00:00,0.8255041823674585,2022,1,5,0.997083787313171,10.796342055499169
2022-01-05 15:00:00,2022-01-05 15:00:00,0.45812689912259597,2022,1,5,0.9970305506308603,10.428432405431199
2022-01-05 16:00:00,2022-01-05 16:00:00,0.280113656328168,2022,1,5,0.9969768331275085,10.249881987603255
2022-01-05 17:00:00,2022-01-05 17:00:00,0.28911160116578993,2022,1,5,0.9969226348290212,10.258337949456001
2022-01-05 18:00:00,2022-01-05 18:00:00,0.3088320660140642,2022,1,5,0.9968679557615356,10.27751162362942
2022-01-05 19:00:00,2022-01-05 19:00:00,0.5564027111159784,2022,1,5,0.996812795951421,10.524530670630188
2022-01-05 20:00:00,2022-01-05 20:00:00,0.8869727310135994,2022,1,5,0.9967571554252782,10.854544285266382
2022-01-05 21:00:00,2022-01-05 21:00:00,0.3756063168668584,2022,1,5,0.9967010342099402,10.34261665896626
2022-01-05 22:00:00,2022-01-05 22:00:00,0.6495160792299908,2022,1,5,0.9966444323324715,10.615960402554705
2022-01-05 23:00:00,2022-01-05 23:00:00,0.8413769983148988,2022,1,5,0.9965873498201685,10.807250496516584
2022-01-06 00:00:00,2022-01-06 00:00:00,0.588121734668506,2022,1,6,0.9965297867005595,10.5534196016741
2022-01-06 01:00:00,2022-01-06 01:00:00,0.9086811064474254,2022,1,6,0.9964717430014044,10.873398536461469
2022-01-06 02:00:00,2022-01-06 02:00:00,0.9561895639362885,2022,1,6,0.9964132187506951,10.92032175144324
2022-01-06 03:00:00,2022-01-06 03:00:00,0.31881832641837937,2022,1,6,0.996354213976655,10.28236046618493
2022-01-06 04:00:00,2022-01-06 04:00:00,0.25733004985915,2022,1,6,0.9962947287077394,10.220277336936544
2022-01-06 05:00:00,2022-01-06 05:00:00,0.5555165439800474,2022,1,6,0.9962347629726351,10.5178641737064
2022-01-06 06:00:00,2022-01-06 06:00:00,0.6859027702620278,2022,1,6,0.996174316800261,10.647645938264636
2022-01-06 07:00:00,2022-01-06 07:00:00,0.8502306174575153,2022,1,6,0.9961133902197672,10.811364519655188
2022-01-06 08:00:00,2022-01-06 08:00:00,0.4235312885292952,2022,1,6,0.9960519832605359,10.384051121134654
2022-01-06 09:00:00,2022-01-06 09:00:00,0.9687546391081301,2022,1,6,0.9959900959521808,10.928655598629938
2022-01-06 10:00:00,2022-01-06 10:00:00,0.7150944870808864,2022,1,6,0.9959277283245471,10.674371770326358
2022-01-06 11:00:00,2022-01-06 11:00:00,0.48053338292772807,2022,1,6,0.9958648804077119,10.439182187004848
2022-01-06 12:00:00,2022-01-06 12:00:00,0.3716735989950376,2022,1,6,0.9958015522319837,10.329689121314875
2022-01-06 13:00:00,2022-01-06 13:00:00,0.6275993559638238,2022,1,6,0.9957377438279029,10.584976794242852
2022-01-06 14:00:00,2022-01-06 14:00:00,0.5915503028293079,2022,1,6,0.9956734552262411,10.548284855091719
2022-01-06 15:00:00,2022-01-06 15:00:00,0.6574606841723436,2022,1,6,0.9956086864580017,10.613547548752361
2022-01-06 16:00:00,2022-01-06 16:00:00,0.6348121705523976,2022,1,6,0.9955434375544198,10.590246546096594
2022-01-06 17:00:00,2022-01-06 17:00:00,0.6975354867988077,2022,1,6,0.9954777085469617,10.652312572268425
2022-01-06 18:00:00,2022-01-06 18:00:00,0.8305117359469538,2022,1,6,0.9954114994673254,10.784626730620209
2022-01-06 19:00:00,2022-01-06 19:00:00,0.17592890096248925,2022,1,6,0.9953448103474407,10.129377004436897
2022-01-06 20:00:00,2022-01-06 20:00:00,0.6055819123230144,2022,1,6,0.9952776412194684,10.558358324517698
2022-01-06 21:00:00,2022-01-06 21:00:00,0.44776580477290207,2022,1,6,0.995209992115801,10.399865725930912
2022-01-06 22:00:00,2022-01-06 22:00:00,0.6510810964483141,2022,1,6,0.9951418630690625,10.60249972713894
2022-01-06 23:00:00,2022-01-06 23:00:00,0.0025713230632350426,2022,1,6,0.9950732541121086,9.95330386418432
2022-01-07 00:00:00,2022-01-07 00:00:00,0.4098024294348135,2022,1,7,0.9950041652780258,10.359844082215073
2022-01-07 01:00:00,2022-01-07 01:00:00,0.8306181044055657,2022,1,7,0.9949345966001326,10.779964070406892
2022-01-07 02:00:00,2022-01-07 02:00:00,0.31921866044286984,2022,1,7,0.9948645481119787,10.267864141562656
2022-01-07 03:00:00,2022-01-07 03:00:00,0.7160771222427734,2022,1,7,0.9947940198473452,10.664017320716225
2022-01-07 04:00:00,2022-01-07 04:00:00,0.5692800438193976,2022,1,7,0.9947230118402446,10.516510162221843
2022-01-07 05:00:00,2022-01-07 05:00:00,0.7604594391505938,2022,1,7,0.9946515241249206,10.706974680399801
2022-01-07 06:00:00,2022-01-07 06:00:00,0.7002967131240097,2022,1,7,0.9945795567358485,10.646092280482495
2022-01-07 07:00:00,2022-01-07 07:00:00,0.48557740624740564,2022,1,7,0.9945071097077347,10.430648503324754
2022-01-07 08:00:00,2022-01-07 08:00:00,0.1155881266852552,2022,1,7,0.9944341830755171,10.059929957440426
2022-01-07 09:00:00,2022-01-07 09:00:00,0.03075939945185846,2022,1,7,0.9943607768743647,9.974367168195505
2022-01-07 10:00:00,2022-01-07 10:00:00,0.7578029213896988,2022,1,7,0.994286891139678,10.70067183278648
2022-01-07 11:00:00,2022-01-07 11:00:00,0.8800001220443603,2022,1,7,0.9942125259070885,10.822125381115246
2022-01-07 12:00:00,2022-01-07 12:00:00,0.7326805318000145,2022,1,7,0.994137681212459,10.674057343924604
2022-01-07 13:00:00,2022-01-07 13:00:00,0.12988931174882767,2022,1,7,0.9940623570918838,10.070512882667666
2022-01-07 14:00:00,2022-01-07 14:00:00,0.5979128679518441,2022,1,7,0.9939865535816881,10.537778403768726
2022-01-07 15:00:00,2022-01-07 15:00:00,0.29578162861820634,2022,1,7,0.9939102707184282,10.234884335802489
2022-01-07 16:00:00,2022-01-07 16:00:00,0.5528180682437409,2022,1,7,0.993833508538892,10.491153153632661
2022-01-07 17:00:00,2022-01-07 17:00:00,0.11835428595969466,2022,1,7,0.993756267080098,10.055916956760676
2022-01-07 18:00:00,2022-01-07 18:00:00,0.855064100961574,2022,1,7,0.9936785463792964,10.791849564754537
2022-01-07 19:00:00,2022-01-07 19:00:00,0.40243188748611036,2022,1,7,0.9936003464739682,10.338435352225794
2022-01-07 20:00:00,2022-01-07 20:00:00,0.6149486688649298,2022,1,7,0.9935216674018256,10.550165342883185
2022-01-07 21:00:00,2022-01-07 21:00:00,0.6602058707148408,2022,1,7,0.9934425092008116,10.594630962722956
2022-01-07 22:00:00,2022-01-07 22:00:00,0.14422539036961646,2022,1,7,0.9933628719091006,10.077854109460622
2022-01-07 23:00:00,2022-01-07 23:00:00,0.7682895659790808,2022,1,7,0.9932827555650979,10.70111712163006
2022-01-08 00:00:00,2022-01-08 00:00:00,0.4936068174755792,2022,1,8,0.99320216020744,10.425628419549978
2022-01-08 01:00:00,2022-01-08 01:00:00,0.9225028294552315,2022,1,8,0.9931210858749941,10.853713688205174
2022-01-08 02:00:00,2022-01-08 02:00:00,0.33855089124470894,2022,1,8,0.9930395326068586,10.268946217313296
2022-01-08 03:00:00,2022-01-08 03:00:00,0.38883180371926973,2022,1,8,0.9929575004423629,10.3184068081429
2022-01-08 04:00:00,2022-01-08 04:00:00,0.863391466681522,2022,1,8,0.992874989421067,10.792141360892192
2022-01-08 05:00:00,2022-01-08 05:00:00,0.06856362721364795,2022,1,8,0.9927919995827623,9.99648362304127
2022-01-08 06:00:00,2022-01-08 06:00:00,0.7063035403392791,2022,1,8,0.9927085309674709,10.633388850013988
2022-01-08 07:00:00,2022-01-08 07:00:00,0.30334716509778903,2022,1,8,0.9926245836154458,10.229593001252246
2022-01-08 08:00:00,2022-01-08 08:00:00,0.4626161944400159,2022,1,8,0.9925401575671708,10.388017770111725
2022-01-08 09:00:00,2022-01-08 09:00:00,0.07540362900497577,2022,1,8,0.9924552528633608,9.999956157638584
2022-01-08 10:00:00,2022-01-08 10:00:00,0.7262351177964258,2022,1,8,0.992369869544961,10.649933813246035
2022-01-08 11:00:00,2022-01-08 11:00:00,0.033312494638683465,2022,1,8,0.9922840076531481,9.956152571170165
2022-01-08 12:00:00,2022-01-08 12:00:00,0.6309596976161189,2022,1,8,0.992197667229329,10.552936369909409
2022-01-08 13:00:00,2022-01-08 13:00:00,0.4432699177724203,2022,1,8,0.992110848315142,10.36437840092384
2022-01-08 14:00:00,2022-01-08 14:00:00,0.48569861789402746,2022,1,8,0.9920235509524553,10.405934127418579
2022-01-08 15:00:00,2022-01-08 15:00:00,0.6274847054533471,2022,1,8,0.9919357751833687,10.546842457287033
2022-01-08 16:00:00,2022-01-08 16:00:00,0.03887189571728744,2022,1,8,0.9918475210502122,9.95734710621941
2022-01-08 17:00:00,2022-01-08 17:00:00,0.919873209824852,2022,1,8,0.9917587885955467,10.837461095780318
2022-01-08 18:00:00,2022-01-08 18:00:00,0.18187395749321855,2022,1,8,0.9916695778621636,10.098569736114854
2022-01-08 19:00:00,2022-01-08 19:00:00,0.8219930024896834,2022,1,8,0.991579888893085,10.737791891420533
2022-01-08 20:00:00,2022-01-08 20:00:00,0.03209560179989368,2022,1,8,0.9914897217315638,9.94699281911553
2022-01-08 21:00:00,2022-01-08 21:00:00,0.12862870494401968,2022,1,8,0.9913990764210834,10.042619469154854
2022-01-08 22:00:00,2022-01-08 22:00:00,0.9745515958321416,2022,1,8,0.9913079530053578,10.887631125885719
2022-01-08 23:00:00,2022-01-08 23:00:00,0.9026687458283816,2022,1,8,0.9912163515283313,10.814832261111695
2022-01-09 00:00:00,2022-01-09 00:00:00,0.5968627196271086,2022,1,9,0.9911242720341794,10.508105439968903
2022-01-09 01:00:00,2022-01-09 01:00:00,0.031511642283594044,2022,1,9,0.9910317145673073,9.941828787956666
2022-01-09 02:00:00,2022-01-09 02:00:00,0.7382459625355552,2022,1,9,0.9909386791723515,10.64763275425907
2022-01-09 03:00:00,2022-01-09 03:00:00,0.9769523785448316,2022,1,9,0.9908451658941783,10.885404037486614
2022-01-09 04:00:00,2022-01-09 04:00:00,0.6239421345010674,2022,1,9,0.9907511747778849,10.531453882279916
2022-01-09 05:00:00,2022-01-09 05:00:00,0.009651327610373017,2022,1,9,0.9906567058687987,9.91621838629836
2022-01-09 06:00:00,2022-01-09 06:00:00,0.5116605275108269,2022,1,9,0.9905617592124779,10.417278119635606
2022-01-09 07:00:00,2022-01-09 07:00:00,0.9647952833949761,2022,1,9,0.9904663348547105,10.86945863194208
2022-01-09 08:00:00,2022-01-09 08:00:00,0.42265356261579323,2022,1,9,0.9903704328415154,10.326357891030947
2022-01-09 09:00:00,2022-01-09 09:00:00,0.2947254955823927,2022,1,9,0.9902740532191414,10.197466027773807
2022-01-09 10:00:00,2022-01-09 10:00:00,0.69965471926943,2022,1,9,0.9901771960340682,10.601426679610112
2022-01-09 11:00:00,2022-01-09 11:00:00,0.23108145147004966,2022,1,9,0.9900798613330053,10.131880064800104
2022-01-09 12:00:00,2022-01-09 12:00:00,0.1271691518091287,2022,1,9,0.9899820491628926,10.026989643438055
2022-01-09 13:00:00,2022-01-09 13:00:00,0.6636520652574444,2022,1,9,0.9898837595709004,10.562489660966449
2022-01-09 14:00:00,2022-01-09 14:00:00,0.5009447033789921,2022,1,9,0.989784992604429,10.398794629423282
2022-01-09 15:00:00,2022-01-09 15:00:00,0.03505204062327316,2022,1,9,0.9896857483111093,9.931909523734367
2022-01-09 16:00:00,2022-01-09 16:00:00,0.09761348940123571,2022,1,9,0.9895860267388021,9.993473756789257
2022-01-09 17:00:00,2022-01-09 17:00:00,0.8625548746975218,2022,1,9,0.9894858279355984,10.757413154053506
2022-01-09 18:00:00,2022-01-09 18:00:00,0.8915873668683506,2022,1,9,0.9893851519498194,10.785438886366544
2022-01-09 19:00:00,2022-01-09 19:00:00,0.27385575210596014,2022,1,9,0.9892839988300164,10.166695740406125
2022-01-09 20:00:00,2022-01-09 20:00:00,0.9343848412849047,2022,1,9,0.9891823686249708,10.826208527534613
2022-01-09 21:00:00,2022-01-09 21:00:00,0.5838147875685084,2022,1,9,0.989080261383694,10.474617401405448
2022-01-09 22:00:00,2022-01-09 22:00:00,0.9938916842774438,2022,1,9,0.9889776771554276,10.88366845583172
2022-01-09 23:00:00,2022-01-09 23:00:00,0.707748139666621,2022,1,9,0.9888746159896432,10.596494299563052
2022-01-10 00:00:00,2022-01-10 00:00:00,0.35974794518146846,2022,1,10,0.9887710779360422,10.24745872454189
2022-01-10 01:00:00,2022-01-10 01:00:00,0.5812078731025734,2022,1,10,0.9886670630445564,10.467878503548139
2022-01-10 02:00:00,2022-01-10 02:00:00,0.33023019741127035,2022,1,10,0.9885625713653472,10.215855911064741
2022-01-10 03:00:00,2022-01-10 03:00:00,0.6140935741070224,2022,1,10,0.9884576029488059,10.498669603595081
2022-01-10 04:00:00,2022-01-10 04:00:00,0.069209555922077,2022,1,10,0.9883521578455541,9.952731134377618
2022-01-10 05:00:00,2022-01-10 05:00:00,0.44885207562566365,2022,1,10,0.9882462361064427,10.331314436690091
2022-01-10 06:00:00,2022-01-10 06:00:00,0.6108710713213671,2022,1,10,0.988139837782553,10.492269449146898
2022-01-10 07:00:00,2022-01-10 07:00:00,0.5664628459588242,2022,1,10,0.9880329629251958,10.446792475210783
2022-01-10 08:00:00,2022-01-10 08:00:00,0.5945982445662553,2022,1,10,0.987925611585912,10.473854360425374
2022-01-10 09:00:00,2022-01-10 09:00:00,0.23497601452969075,2022,1,10,0.9878177838164719,10.11315385269441
2022-01-10 10:00:00,2022-01-10 10:00:00,0.6099014020081905,2022,1,10,0.987709479668876,10.486996198696952
2022-01-10 11:00:00,2022-01-10 11:00:00,0.5200964030317965,2022,1,10,0.9876006991953541,10.396103394985339
2022-01-10 12:00:00,2022-01-10 12:00:00,0.7634272673773868,2022,1,10,0.9874914424483661,10.638341691861047
2022-01-10 13:00:00,2022-01-10 13:00:00,0.9641555915494425,2022,1,10,0.9873817094806012,10.837972686355455
2022-01-10 14:00:00,2022-01-10 14:00:00,0.6589601975945938,2022,1,10,0.9872715003449786,10.53167520104438
2022-01-10 15:00:00,2022-01-10 15:00:00,0.6661696003973497,2022,1,10,0.9871608150946469,10.53777775134382
2022-01-10 16:00:00,2022-01-10 16:00:00,0.8920484018556102,2022,1,10,0.9870496537829845,10.762544939685455
2022-01-10 17:00:00,2022-01-10 17:00:00,0.6961067491518366,2022,1,10,0.9869380164635992,10.565486913787828
2022-01-10 18:00:00,2022-01-10 18:00:00,0.7508039071325041,2022,1,10,0.9868259031903286,10.61906293903579
2022-01-10 19:00:00,2022-01-10 19:00:00,0.3290599392879099,2022,1,10,0.9867133140172395,10.196193079460306
2022-01-10 20:00:00,2022-01-10 20:00:00,0.7495177387826374,2022,1,10,0.9866002489986284,10.615520228768922
